Time,RightACC,RightEMGext
8.749,0.031901,-3.41965
8.75,0.031901,-1.95444
8.751,0.031901,0.243358
8.752,0.031901,2.44116
8.753,0.031901,3.90636
8.754,0.031901,1.70856
8.755,0.031901,-0.489243
8.756,0.031901,-2.68705
8.757,0.031901,-2.45945
8.758,0.031901,2.66876
8.759,0.031901,7.79696
8.76,0.031901,4.13396
8.761,0.031901,2.44116
8.762,0.031901,7.56937
8.763,0.031901,11.2324
8.764,0.031901,3.90636
8.765,0.031901,5.59916
8.766,0.031901,2.66876
8.767,0.031901,6.10416
8.768,0.031901,6.10416
8.769,0.031901,-3.19205
8.77,0.031901,6.10416
8.771,0.031901,3.90636
8.772,0.031901,-3.41965
8.773,0.031901,2.66876
8.774,0.031901,3.40136
8.775,0.031901,-3.19205
8.776,0.031901,-1.95444
8.777,0.031901,0.243358
8.778,0.031901,2.44116
8.779,0.031901,12.9252
8.78,0.031901,13.6578
8.781,0.031901,-3.19205
8.782,0.031901,-1.22184
8.783,0.031901,2.44116
8.784,0.031901,-3.19205
8.785,0.031901,-3.92465
8.786,0.031901,-1.95444
8.787,0.031901,0.243358
8.788,0.031901,-0.994249
8.789,0.031901,-1.95444
8.79,0.031901,0.243358
8.791,0.031901,1.70856
8.792,0.031901,0.243358
8.793,0.031901,1.70856
8.794,0.031901,1.70856
8.795,0.031901,6.33176
8.796,0.031901,-0.994249
8.797,0.031901,-1.95444
8.798,0.031901,-3.92465
8.799,0.031901,3.40136
8.8,0.031901,1.20355
8.801,0.031901,-0.994249
8.802,0.031901,-3.19205
8.803,0.031901,-3.41965
8.804,0.031901,-1.95444
8.805,-1.1888,-0.489243
8.806,-1.1888,-0.489243
8.807,-1.1888,-2.68705
8.808,-1.1888,-2.68705
8.809,-1.1888,-1.22184
8.81,-1.1888,-1.22184
8.811,-1.1888,0.243358
8.812,-1.1888,-1.22184
8.813,-1.1888,-3.19205
8.814,-1.1888,-1.95444
8.815,-1.1888,-3.41965
8.816,-1.1888,-3.41965
8.817,-1.1888,6.10416
8.818,-1.1888,5.37156
8.819,-1.1888,-1.22184
8.82,-1.1888,-3.19205
8.821,-1.1888,0.470953
8.822,-1.1888,2.66876
8.823,-1.1888,-3.92465
8.824,-1.1888,-0.489243
8.825,-1.1888,1.70856
8.826,-1.1888,0.975958
8.827,-1.1888,-1.22184
8.828,-1.1888,6.33176
8.829,-1.1888,22.449
8.83,-1.1888,16.5882
8.831,-1.1888,-3.41965
8.832,-1.1888,-2.68705
8.833,-1.1888,-3.92465
8.834,-1.1888,-3.92465
8.835,0.031901,-0.489243
8.836,0.031901,0.243358
8.837,0.031901,-1.95444
8.838,0.031901,-2.68705
8.839,0.031901,-3.92465
8.84,0.031901,-3.92465
8.841,0.031901,-2.45945
8.842,0.031901,-3.19205
8.843,0.031901,-3.41965
8.844,0.031901,-3.41965
8.845,0.031901,-1.95444
8.846,0.031901,-0.489243
8.847,0.031901,-3.41965
8.848,0.031901,-3.19205
8.849,1.2526,-2.68705
8.85,1.2526,-1.22184
8.851,1.2526,-1.22184
8.852,1.2526,0.243358
8.853,1.2526,-1.22184
8.854,1.2526,-1.22184
8.855,1.2526,-3.41965
8.856,2.47331,-1.72685
8.857,2.47331,-3.41965
8.858,2.47331,-3.92465
8.859,2.47331,-2.45945
8.86,2.47331,-3.19205
8.861,2.47331,-1.72685
8.862,2.47331,-1.72685
8.863,2.47331,-0.994249
8.864,2.47331,-1.72685
8.865,2.47331,-3.41965
8.866,2.47331,-1.22184
8.867,2.47331,-3.41965
8.868,2.47331,-3.92465
8.869,2.47331,-3.41965
8.87,2.47331,-3.41965
8.871,2.47331,-1.22184
8.872,2.47331,-1.22184
8.873,2.47331,-1.72685
8.874,2.47331,-0.994249
8.875,2.47331,-3.19205
8.876,2.47331,-3.92465
8.877,2.47331,-3.41965
8.878,2.47331,0.243358
8.879,2.47331,2.44116
8.88,2.47331,3.17376
8.881,2.47331,-2.68705
8.882,2.47331,-3.92465
8.883,2.47331,5.59916
8.884,2.47331,7.79696
8.885,2.47331,4.63896
8.886,2.47331,-3.41965
8.887,2.47331,8.52956
8.888,2.47331,-3.92465
8.889,1.2526,-3.19205
8.89,1.2526,-3.19205
8.891,1.2526,-0.489243
8.892,1.2526,-3.92465
8.893,1.2526,3.40136
8.894,1.2526,2.66876
8.895,1.2526,0.975958
8.896,1.2526,3.90636
8.897,1.2526,-0.489243
8.898,1.2526,-2.68705
8.899,1.2526,-3.41965
8.9,1.2526,-2.45945
8.901,1.2526,2.66876
8.902,1.2526,11.46
8.903,0.031901,1.93615
8.904,0.031901,-0.994249
8.905,0.031901,-3.19205
8.906,0.031901,-1.22184
8.907,0.031901,-3.19205
8.908,0.031901,-2.45945
8.909,0.031901,-0.994249
8.91,0.031901,1.20355
8.911,0.031901,-3.19205
8.912,0.031901,-3.19205
8.913,0.031901,-3.19205
8.914,0.031901,-3.19205
8.915,0.031901,1.70856
8.916,-1.1888,3.17376
8.917,-1.1888,-0.489243
8.918,-1.1888,-1.95444
8.919,-1.1888,2.44116
8.92,-1.1888,3.90636
8.921,-1.1888,0.243358
8.922,-1.1888,-1.22184
8.923,-1.1888,-3.41965
8.924,-1.1888,0.470953
8.925,-1.1888,4.86656
8.926,-1.1888,4.13396
8.927,-1.1888,-1.72685
8.928,-1.1888,0.470953
8.929,-1.1888,-2.45945
8.93,-1.1888,-3.41965
8.931,-1.1888,0.243358
8.932,-1.1888,-0.489243
8.933,-2.40951,0.470953
8.934,-2.40951,0.470953
8.935,-2.40951,0.243358
8.936,-2.40951,0.243358
8.937,-2.40951,4.63896
8.938,-2.40951,9.03457
8.939,-2.40951,11.965
8.94,-2.40951,7.56937
8.941,-2.40951,-3.41965
8.942,-2.40951,-0.261648
8.943,-2.40951,4.13396
8.944,-2.40951,5.59916
8.945,-2.40951,-3.41965
8.946,-2.40951,-2.68705
8.947,-2.40951,-0.994249
8.948,-3.63021,-0.994249
8.949,-3.63021,-3.92465
8.95,-3.63021,0.975958
8.951,-3.63021,6.10416
8.952,-3.63021,6.10416
8.953,-3.63021,6.83676
8.954,-3.63021,3.90636
8.955,-3.63021,16.5882
8.956,-3.63021,7.06436
8.957,-3.63021,-1.72685
8.958,-3.63021,-2.68705
8.959,-3.63021,1.93615
8.96,-3.63021,4.13396
8.961,-3.63021,-3.19205
8.962,-3.63021,7.56937
8.963,-3.63021,20.0236
8.964,-3.63021,10.4998
8.965,-3.63021,12.1926
8.966,-3.63021,3.40136
8.967,-3.63021,-2.68705
8.968,-3.63021,-3.41965
8.969,-3.63021,-1.22184
8.97,-3.63021,-1.95444
8.971,-3.63021,1.93615
8.972,-3.63021,-0.261648
8.973,-3.63021,0.975958
8.974,-3.63021,0.243358
8.975,-3.63021,1.93615
8.976,-2.40951,1.93615
8.977,-2.40951,-3.41965
8.978,-2.40951,-1.95444
8.979,-2.40951,-0.489243
8.98,-2.40951,0.975958
8.981,-2.40951,3.17376
8.982,-2.40951,3.90636
8.983,-2.40951,5.37156
8.984,-1.1888,6.10416
8.985,-1.1888,16.5882
8.986,-1.1888,7.79696
8.987,-1.1888,-2.68705
8.988,-1.1888,-2.68705
8.989,-1.1888,-0.489243
8.99,-1.1888,-1.95444
8.991,-1.1888,2.66876
8.992,-1.1888,2.66876
8.993,0.031901,0.470953
8.994,0.031901,-0.261648
8.995,0.031901,-3.19205
8.996,0.031901,-3.19205
8.997,0.031901,-3.92465
8.998,0.031901,-3.92465
8.999,0.031901,-0.994249
9.0,0.031901,-0.261648
9.001,0.031901,-2.68705
9.002,1.2526,-3.41965
9.003,1.2526,-1.95444
9.004,1.2526,0.243358
9.005,1.2526,2.44116
9.006,1.2526,-1.95444
9.007,1.2526,0.470953
9.008,1.2526,-3.19205
9.009,1.2526,-2.68705
9.01,1.2526,-2.68705
9.011,2.47331,-3.19205
9.012,2.47331,-3.19205
9.013,2.47331,-3.19205
9.014,2.47331,-3.19205
9.015,2.47331,-2.68705
9.016,2.47331,-1.22184
9.017,2.47331,2.44116
9.018,2.47331,3.90636
9.019,2.47331,2.44116
9.02,2.47331,-2.68705
9.021,2.47331,-1.72685
9.022,3.69401,-0.994249
9.023,3.69401,-2.45945
9.024,3.69401,-2.45945
9.025,3.69401,-2.45945
9.026,3.69401,-2.45945
9.027,3.69401,0.470953
9.028,3.69401,-0.994249
9.029,3.69401,-2.45945
9.03,3.69401,-3.92465
9.031,3.69401,-3.41965
9.032,3.69401,-3.41965
9.033,3.69401,-1.95444
9.034,3.69401,-1.22184
9.035,3.69401,-3.19205
9.036,3.69401,-3.92465
9.037,3.69401,-3.92465
9.038,3.69401,-3.19205
9.039,3.69401,0.243358
9.04,3.69401,-0.994249
9.041,3.69401,-0.489243
9.042,3.69401,0.975958
9.043,3.69401,-1.22184
9.044,2.47331,-0.489243
9.045,2.47331,-3.19205
9.046,2.47331,7.79696
9.047,2.47331,-0.994249
9.048,2.47331,-2.45945
9.049,2.47331,-3.19205
9.05,2.47331,-3.92465
9.051,2.47331,-3.41965
9.052,2.47331,-0.489243
9.053,2.47331,1.70856
9.054,2.47331,0.975958
9.055,2.47331,6.33176
9.056,2.47331,2.66876
9.057,2.47331,-2.45945
9.058,2.47331,-3.41965
9.059,2.47331,-1.95444
9.06,2.47331,-1.95444
9.061,2.47331,-3.92465
9.062,2.47331,-0.994249
9.063,1.2526,1.93615
9.064,1.2526,1.20355
9.065,1.2526,-1.95444
9.066,1.2526,0.243358
9.067,1.2526,3.17376
9.068,1.2526,3.90636
9.069,1.2526,12.1926
9.07,1.2526,10.7274
9.071,1.2526,-3.19205
9.072,1.2526,-3.19205
9.073,1.2526,-0.994249
9.074,1.2526,-1.72685
9.075,1.2526,-0.994249
9.076,1.2526,-0.994249
9.077,1.2526,-0.994249
9.078,1.2526,-0.994249
9.079,1.2526,-2.68705
9.08,1.2526,-1.95444
9.081,0.031901,-3.92465
9.082,0.031901,-3.41965
9.083,0.031901,-1.95444
9.084,0.031901,-0.489243
9.085,0.031901,-1.95444
9.086,0.031901,-3.41965
9.087,0.031901,-1.95444
9.088,0.031901,-1.22184
9.089,0.031901,-3.19205
9.09,0.031901,-0.994249
9.091,0.031901,0.470953
9.092,0.031901,0.470953
9.093,0.031901,-3.19205
9.094,-1.1888,-3.19205
9.095,-1.1888,-3.92465
9.096,-1.1888,-3.41965
9.097,-1.1888,-3.41965
9.098,-1.1888,-3.41965
9.099,-1.1888,-3.41965
9.1,-1.1888,-1.95444
9.101,-1.1888,-1.22184
9.102,-1.1888,-0.489243
9.103,-1.1888,-3.92465
9.104,-1.1888,-3.92465
9.105,-2.40951,-3.19205
9.106,-2.40951,-3.92465
9.107,-2.40951,-1.22184
9.108,-2.40951,3.17376
9.109,-2.40951,-3.92465
9.11,-2.40951,-0.994249
9.111,-2.40951,1.20355
9.112,-2.40951,1.20355
9.113,-2.40951,-1.72685
9.114,-2.40951,-2.45945
9.115,-2.40951,-3.92465
9.116,-2.40951,-3.41965
9.117,-2.40951,-3.19205
9.118,-2.40951,-0.994249
9.119,-2.40951,-3.92465
9.12,-2.40951,-2.68705
9.121,-2.40951,-3.19205
9.122,-2.40951,-1.72685
9.123,-2.40951,-3.92465
9.124,-2.40951,-3.41965
9.125,-2.40951,-1.22184
9.126,-2.40951,-0.994249
9.127,-2.40951,-3.92465
9.128,-2.40951,0.243358
9.129,-2.40951,3.90636
9.13,-2.40951,3.17376
9.131,-2.40951,0.470953
9.132,-2.40951,0.470953
9.133,-2.40951,-3.92465
9.134,-2.40951,-1.22184
9.135,-2.40951,2.44116
9.136,-2.40951,1.70856
9.137,-2.40951,-3.41965
9.138,-2.40951,-3.41965
9.139,-2.40951,-3.19205
9.14,-2.40951,-1.72685
9.141,-2.40951,-0.994249
9.142,-2.40951,1.20355
9.143,-2.40951,-3.41965
9.144,-2.40951,-0.489243
9.145,-2.40951,9.26216
9.146,-2.40951,9.99476
9.147,-2.40951,-3.41965
9.148,-2.40951,3.90636
9.149,-2.40951,9.76717
9.15,-2.40951,9.76717
9.151,-2.40951,5.37156
9.152,-2.40951,6.10416
9.153,-2.40951,1.70856
9.154,-2.40951,-3.19205
9.155,-2.40951,1.93615
9.156,-2.40951,1.20355
9.157,-2.40951,0.975958
9.158,-2.40951,-0.489243
9.159,-2.40951,-1.72685
9.16,-2.40951,-3.41965
9.161,-2.40951,-0.261648
9.162,-2.40951,1.20355
9.163,-2.40951,2.66876
9.164,-2.40951,4.13396
9.165,-2.40951,-2.45945
9.166,-2.40951,0.243358
9.167,-2.40951,6.10416
9.168,-2.40951,5.37156
9.169,-2.40951,6.83676
9.17,-2.40951,6.10416
9.171,-2.40951,7.56937
9.172,-2.40951,7.56937
9.173,-2.40951,11.46
9.174,-2.40951,-2.68705
9.175,-2.40951,7.56937
9.176,-2.40951,-2.68705
9.177,-2.40951,6.33176
9.178,-2.40951,20.2512
9.179,-2.40951,3.40136
9.18,-2.40951,-3.19205
9.181,-1.1888,0.243358
9.182,-1.1888,-2.45945
9.183,-1.1888,-3.92465
9.184,-1.1888,-1.95444
9.185,-1.1888,-0.489243
9.186,-1.1888,-0.489243
9.187,-1.1888,2.44116
9.188,-1.1888,3.90636
9.189,-1.1888,-0.489243
9.19,-1.1888,-3.19205
9.191,-1.1888,6.33176
9.192,-1.1888,8.52956
9.193,-1.1888,0.470953
9.194,-1.1888,-0.994249
9.195,-1.1888,0.470953
9.196,-1.1888,1.20355
9.197,-1.1888,-3.19205
9.198,-1.1888,-3.92465
9.199,-1.1888,-3.19205
9.2,-1.1888,-2.45945
9.201,-1.1888,-3.19205
9.202,-1.1888,-1.95444
9.203,-1.1888,0.975958
9.204,-1.1888,-1.22184
9.205,-1.1888,1.93615
9.206,0.031901,-1.95444
9.207,0.031901,7.56937
9.208,0.031901,6.83676
9.209,0.031901,1.70856
9.21,0.031901,0.470953
9.211,0.031901,12.9252
9.212,0.031901,22.449
9.213,0.031901,2.66876
9.214,0.031901,-1.22184
9.215,0.031901,7.56937
9.216,0.031901,-3.19205
9.217,0.031901,0.243358
9.218,0.031901,2.44116
9.219,0.031901,4.63896
9.22,0.031901,2.44116
9.221,0.031901,-0.994249
9.222,0.031901,-0.994249
9.223,0.031901,-3.41965
9.224,0.031901,-3.41965
9.225,0.031901,-2.45945
9.226,0.031901,0.470953
9.227,1.2526,4.13396
9.228,1.2526,4.13396
9.229,1.2526,-0.261648
9.23,1.2526,-3.19205
9.231,1.2526,-3.41965
9.232,1.2526,-3.41965
9.233,1.2526,-3.92465
9.234,1.2526,-3.41965
9.235,1.2526,0.243358
9.236,1.2526,0.243358
9.237,1.2526,-1.95444
9.238,1.2526,-3.41965
9.239,1.2526,-3.92465
9.24,1.2526,-3.92465
9.241,1.2526,-2.45945
9.242,1.2526,-2.45945
9.243,1.2526,-3.92465
9.244,1.2526,-3.92465
9.245,1.2526,-3.41965
9.246,1.2526,-1.95444
9.247,1.2526,-0.489243
9.248,1.2526,0.243358
9.249,1.2526,-1.22184
9.25,1.2526,-1.22184
9.251,1.2526,2.44116
9.252,1.2526,2.44116
9.253,1.2526,-1.95444
9.254,1.2526,-3.92465
9.255,1.2526,-1.72685
9.256,1.2526,-1.72685
9.257,0.031901,-3.41965
9.258,0.031901,-3.41965
9.259,0.031901,-1.72685
9.26,0.031901,-3.19205
9.261,0.031901,-3.41965
9.262,0.031901,-3.92465
9.263,0.031901,-3.92465
9.264,0.031901,-3.41965
9.265,0.031901,-2.68705
9.266,0.031901,-1.22184
9.267,0.031901,-3.19205
9.268,0.031901,-3.19205
9.269,0.031901,-3.92465
9.27,0.031901,-3.92465
9.271,0.031901,-2.68705
9.272,0.031901,-2.68705
9.273,0.031901,-2.45945
9.274,-1.1888,-1.72685
9.275,-1.1888,-3.19205
9.276,-1.1888,-3.19205
9.277,-1.1888,-3.92465
9.278,-1.1888,-3.19205
9.279,-1.1888,0.470953
9.28,-1.1888,-0.261648
9.281,-1.1888,-1.22184
9.282,-1.1888,-1.22184
9.283,-1.1888,-3.19205
9.284,-1.1888,-3.19205
9.285,-1.1888,-2.45945
9.286,-1.1888,-0.994249
9.287,-1.1888,-1.22184
9.288,-1.1888,0.243358
9.289,-1.1888,-1.95444
9.29,-1.1888,-3.41965
9.291,-1.1888,-3.41965
9.292,-1.1888,-3.19205
9.293,-1.1888,-1.72685
9.294,-2.40951,-1.72685
9.295,-2.40951,-1.22184
9.296,-2.40951,-0.489243
9.297,-2.40951,0.243358
9.298,-2.40951,2.44116
9.299,-2.40951,4.63896
9.3,-2.40951,3.90636
9.301,-2.40951,-3.19205
9.302,-2.40951,0.470953
9.303,-2.40951,-3.19205
9.304,-2.40951,-3.92465
9.305,-2.40951,-3.41965
9.306,-2.40951,-1.22184
9.307,-2.40951,2.44116
9.308,-2.40951,8.30197
9.309,-2.40951,4.13396
9.31,-2.40951,4.86656
9.311,-2.40951,-3.19205
9.312,-2.40951,-0.261648
9.313,-2.40951,7.79696
9.314,-2.40951,0.470953
9.315,-2.40951,-3.19205
9.316,-2.40951,-3.19205
9.317,-2.40951,4.13396
9.318,-2.40951,4.13396
9.319,-2.40951,-1.22184
9.32,-2.40951,-2.68705
9.321,-2.40951,3.17376
9.322,-2.40951,4.63896
9.323,-2.40951,-1.72685
9.324,-2.40951,-0.994249
9.325,-2.40951,-1.22184
9.326,-2.40951,-1.95444
9.327,-2.40951,1.93615
9.328,-2.40951,-1.72685
9.329,-2.40951,-3.41965
9.33,-2.40951,-3.41965
9.331,-2.40951,6.33176
9.332,-2.40951,5.59916
9.333,-2.40951,0.243358
9.334,-2.40951,6.10416
9.335,-2.40951,-3.41965
9.336,-2.40951,0.470953
9.337,-2.40951,-3.41965
9.338,-2.40951,-1.22184
9.339,-2.40951,-3.19205
9.34,-2.40951,-1.72685
9.341,-2.40951,-0.489243
9.342,-2.40951,0.243358
9.343,-2.40951,1.20355
9.344,-2.40951,2.66876
9.345,-2.40951,-1.22184
9.346,-2.40951,4.63896
9.347,-2.40951,9.03457
9.348,-2.40951,9.03457
9.349,-2.40951,-3.41965
9.35,-2.40951,-3.19205
9.351,-2.40951,-1.72685
9.352,-2.40951,-3.19205
9.353,-2.40951,2.44116
9.354,-2.40951,3.90636
9.355,-2.40951,20.2512
9.356,-2.40951,14.3904
9.357,-2.40951,-0.261648
9.358,-2.40951,-1.72685
9.359,-2.40951,-3.92465
9.36,-2.40951,-1.95444
9.361,-2.40951,-3.19205
9.362,-2.40951,1.20355
9.363,-2.40951,-1.22184
9.364,-2.40951,12.6976
9.365,-2.40951,25.8844
9.366,-2.40951,20.0236
9.367,-2.40951,-2.45945
9.368,-1.1888,-1.72685
9.369,-1.1888,7.06436
9.37,-1.1888,9.26216
9.371,-1.1888,-1.95444
9.372,-1.1888,-2.68705
9.373,-1.1888,7.79696
9.374,-1.1888,5.59916
9.375,-1.1888,7.79696
9.376,-1.1888,6.33176
9.377,-1.1888,-1.95444
9.378,-1.1888,-1.22184
9.379,-1.1888,0.975958
9.38,-1.1888,2.44116
9.381,-1.1888,-2.68705
9.382,-1.1888,6.33176
9.383,-1.1888,-1.95444
9.384,-1.1888,2.44116
9.385,-1.1888,-3.41965
9.386,-1.1888,1.93615
9.387,0.031901,7.79696
9.388,0.031901,-0.994249
9.389,0.031901,0.243358
9.39,0.031901,-3.41965
9.391,0.031901,2.66876
9.392,0.031901,3.40136
9.393,0.031901,-0.994249
9.394,0.031901,-3.92465
9.395,0.031901,-1.22184
9.396,0.031901,-1.95444
9.397,0.031901,-3.19205
9.398,0.031901,-3.41965
9.399,1.2526,-2.68705
9.4,1.2526,-3.41965
9.401,1.2526,-1.22184
9.402,1.2526,-0.489243
9.403,1.2526,-3.92465
9.404,1.2526,-3.19205
9.405,1.2526,-1.22184
9.406,1.2526,-1.22184
9.407,1.2526,-3.19205
9.408,1.2526,-2.45945
9.409,1.2526,-0.994249
9.41,1.2526,-1.72685
9.411,2.47331,-3.19205
9.412,2.47331,-3.19205
9.413,2.47331,-3.19205
9.414,2.47331,0.243358
9.415,2.47331,3.90636
9.416,1.2526,3.90636
9.417,1.2526,-0.489243
9.418,1.2526,-2.68705
9.419,1.2526,-3.92465
9.42,1.2526,-3.19205
9.421,1.2526,-1.72685
9.422,1.2526,-0.994249
9.423,1.2526,-3.41965
9.424,1.2526,-3.41965
9.425,1.2526,-1.72685
9.426,1.2526,-0.994249
9.427,1.2526,-3.19205
9.428,0.031901,-3.41965
9.429,0.031901,-1.22184
9.43,0.031901,-1.22184
9.431,0.031901,-0.489243
9.432,0.031901,-1.22184
9.433,0.031901,-0.489243
9.434,0.031901,-1.22184
9.435,0.031901,-3.41965
9.436,0.031901,-3.92465
9.437,0.031901,-2.45945
9.438,0.031901,-1.72685
9.439,0.031901,-3.19205
9.44,0.031901,-3.19205
9.441,0.031901,-1.72685
9.442,0.031901,-0.261648
9.443,0.031901,0.470953
9.444,0.031901,0.470953
9.445,0.031901,-3.92465
9.446,0.031901,-2.68705
9.447,0.031901,-3.19205
9.448,0.031901,-1.72685
9.449,0.031901,-3.41965
9.45,0.031901,-3.41965
9.451,0.031901,-3.92465
9.452,0.031901,-3.19205
9.453,0.031901,-3.19205
9.454,0.031901,-3.19205
9.455,0.031901,-3.19205
9.456,0.031901,-3.19205
9.457,0.031901,-0.994249
9.458,0.031901,-0.994249
9.459,0.031901,-2.45945
9.46,0.031901,-3.19205
9.461,0.031901,-3.19205
9.462,0.031901,-3.19205
9.463,0.031901,-3.92465
9.464,0.031901,-3.41965
9.465,0.031901,-3.41965
9.466,0.031901,-1.95444
9.467,0.031901,-0.489243
9.468,0.031901,-1.22184
9.469,0.031901,-1.72685
9.47,0.031901,-3.19205
9.471,0.031901,-0.994249
9.472,0.031901,-3.92465
9.473,0.031901,-3.41965
9.474,0.031901,-3.41965
9.475,0.031901,-2.68705
9.476,0.031901,-2.68705
9.477,0.031901,-3.92465
9.478,0.031901,-3.19205
9.479,0.031901,-1.72685
9.48,0.031901,-2.68705
9.481,0.031901,-0.261648
9.482,0.031901,0.470953
9.483,0.031901,-3.92465
9.484,0.031901,-2.68705
9.485,0.031901,-3.19205
9.486,0.031901,-3.19205
9.487,0.031901,-3.41965
9.488,0.031901,-3.41965
9.489,0.031901,-2.45945
9.49,0.031901,-3.41965
9.491,0.031901,2.44116
9.492,0.031901,0.975958
9.493,-1.1888,3.90636
9.494,-1.1888,5.37156
9.495,-1.1888,2.66876
9.496,-1.1888,2.66876
9.497,-1.1888,-3.92465
9.498,-1.1888,-1.95444
9.499,-1.1888,0.243358
9.5,-1.1888,0.975958
9.501,0.031901,0.243358
9.502,0.031901,-3.41965
9.503,0.031901,-3.19205
9.504,0.031901,-0.994249
9.505,0.031901,-0.261648
9.506,0.031901,1.93615
9.507,0.031901,-3.92465
9.508,0.031901,-1.22184
9.509,0.031901,-3.19205
9.51,0.031901,-1.72685
9.511,0.031901,-3.19205
9.512,0.031901,-1.22184
9.513,0.031901,0.975958
9.514,0.031901,0.243358
9.515,0.031901,-0.994249
9.516,0.031901,0.243358
9.517,0.031901,-0.489243
9.518,0.031901,0.243358
9.519,0.031901,7.56937
9.52,0.031901,6.10416
9.521,0.031901,23.9142
9.522,0.031901,20.2512
9.523,0.031901,0.470953
9.524,0.031901,0.975958
9.525,0.031901,12.6976
9.526,0.031901,19.291
9.527,0.031901,0.975958
9.528,0.031901,-3.92465
9.529,0.031901,0.470953
9.53,0.031901,-2.68705
9.531,0.031901,-0.994249
9.532,0.031901,1.20355
9.533,0.031901,2.66876
9.534,0.031901,-0.994249
9.535,0.031901,3.40136
9.536,0.031901,4.86656
9.537,0.031901,1.70856
9.538,0.031901,0.470953
9.539,0.031901,9.99476
9.54,0.031901,4.13396
9.541,0.031901,-1.22184
9.542,0.031901,2.44116
9.543,0.031901,3.90636
9.544,0.031901,0.243358
9.545,0.031901,-0.261648
9.546,0.031901,9.26216
9.547,0.031901,18.786
9.548,0.031901,4.86656
9.549,0.031901,-1.95444
9.55,0.031901,-2.45945
9.551,0.031901,1.93615
9.552,0.031901,-1.72685
9.553,-1.1888,2.44116
9.554,-1.1888,0.975958
9.555,-1.1888,4.63896
9.556,-1.1888,3.90636
9.557,-1.1888,-1.22184
9.558,-1.1888,-3.41965
9.559,-1.1888,-0.994249
9.56,-1.1888,9.26216
9.561,-1.1888,-3.41965
9.562,-1.1888,-1.95444
9.563,-1.1888,-2.45945
9.564,-1.1888,2.66876
9.565,-1.1888,-3.41965
9.566,-1.1888,-3.41965
9.567,-1.1888,0.470953
9.568,-1.1888,0.470953
9.569,-1.1888,-3.92465
9.57,-1.1888,-3.41965
9.571,-1.1888,-2.68705
9.572,-1.1888,-1.95444
9.573,-1.1888,-3.92465
9.574,-1.1888,-3.19205
9.575,-1.1888,-3.41965
9.576,-1.1888,-3.19205
9.577,-1.1888,-1.72685
9.578,-1.1888,-3.19205
9.579,-1.1888,0.243358
9.58,-1.1888,-1.22184
9.581,-1.1888,4.86656
9.582,0.031901,4.86656
9.583,0.031901,-3.19205
9.584,0.031901,-3.41965
9.585,-1.1888,-0.489243
9.586,-1.1888,0.243358
9.587,-1.1888,-1.95444
9.588,-1.1888,-3.41965
9.589,-1.1888,-3.19205
9.59,-1.1888,-2.45945
9.591,-1.1888,-0.994249
9.592,-1.1888,-1.72685
9.593,-1.1888,-3.19205
9.594,-1.1888,-3.92465
9.595,-1.1888,2.66876
9.596,-1.1888,3.40136
9.597,-1.1888,-1.95444
9.598,0.031901,1.70856
9.599,0.031901,-3.19205
9.6,0.031901,-3.92465
9.601,0.031901,5.37156
9.602,0.031901,5.37156
9.603,0.031901,2.44116
9.604,0.031901,-1.72685
9.605,0.031901,7.79696
9.606,0.031901,14.3904
9.607,0.031901,2.66876
9.608,0.031901,-0.994249
9.609,0.031901,-3.19205
9.61,0.031901,-3.92465
9.611,0.031901,-3.41965
9.612,0.031901,-3.41965
9.613,0.031901,-2.68705
9.614,0.031901,-3.41965
9.615,0.031901,-2.68705
9.616,0.031901,-3.41965
9.617,0.031901,-2.45945
9.618,0.031901,-3.92465
9.619,0.031901,-2.45945
9.62,0.031901,-2.45945
9.621,0.031901,-0.994249
9.622,0.031901,-0.994249
9.623,0.031901,0.243358
9.624,0.031901,-2.68705
9.625,0.031901,-1.72685
9.626,0.031901,-1.72685
9.627,0.031901,-3.92465
9.628,0.031901,-3.19205
9.629,0.031901,-1.72685
9.63,0.031901,0.470953
9.631,0.031901,2.66876
9.632,0.031901,-0.261648
9.633,0.031901,-2.68705
9.634,0.031901,-3.41965
9.635,0.031901,-0.489243
9.636,0.031901,2.44116
9.637,0.031901,-1.95444
9.638,0.031901,-2.68705
9.639,0.031901,-3.41965
9.64,1.2526,-2.68705
9.641,1.2526,0.243358
9.642,1.2526,0.243358
9.643,1.2526,-3.19205
9.644,1.2526,0.470953
9.645,1.2526,2.66876
9.646,1.2526,1.93615
9.647,1.2526,0.243358
9.648,1.2526,0.243358
9.649,1.2526,-1.22184
9.65,1.2526,-3.41965
9.651,1.2526,-3.19205
9.652,1.2526,0.470953
9.653,2.47331,2.66876
9.654,2.47331,2.66876
9.655,2.47331,-3.19205
9.656,2.47331,-1.22184
9.657,2.47331,3.17376
9.658,2.47331,3.17376
9.659,2.47331,2.66876
9.66,2.47331,3.40136
9.661,1.2526,-3.19205
9.662,1.2526,-3.92465
9.663,1.2526,-3.41965
9.664,1.2526,-3.41965
9.665,1.2526,-2.68705
9.666,1.2526,-1.22184
9.667,1.2526,2.44116
9.668,1.2526,9.76717
9.669,1.2526,1.70856
9.67,1.2526,0.243358
9.671,1.2526,2.44116
9.672,1.2526,3.17376
9.673,1.2526,17.3208
9.674,1.2526,14.3904
9.675,1.2526,-3.41965
9.676,1.2526,-2.68705
9.677,1.2526,-0.994249
9.678,1.2526,3.40136
